video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,pushblishDayName,durationSecs,tagCount
dp8IaLrZpGs,MrBeast,"I Gave My 5,000,000th Subscriber 5,000,000 ______","['giving', 'charity']",2018-06-08 22:36:59+00:00,11287910.0,294733.0,,19452.0,PT11M31S,hd,True,Friday,691.0,0
97Gh93Daio0,MrBeast,I Made Money Grow On Trees,"['tree', 'money', 'toy', 'funny']",2018-06-01 22:09:00+00:00,17299497.0,435862.0,,36982.0,PT10M34S,hd,True,Friday,634.0,0
t4OumncEiKo,MrBeast,I Took Apart My Friends Car And Put It In His Room,,2018-05-25 22:41:59+00:00,15777346.0,316352.0,,12473.0,PT12M14S,hd,True,Friday,734.0,0
Ejou8aa5eZk,MrBeast,How Many Rubber Bands Does It Take To Snap A Safe?,['rubber bands'],2018-05-22 22:14:01+00:00,37180855.0,920957.0,,45970.0,PT10M16S,hd,True,Tuesday,616.0,0
ehEuczQUh8E,MrBeast,Pulling Cars Over Using A Toy Police Car,"['toy', 'car']",2018-05-13 21:10:01+00:00,24660093.0,548790.0,,19298.0,PT13M36S,hd,True,Sunday,816.0,0
uBC7805Smsg,MrBeast,"I Gave $500,000 To Random People",,2018-05-11 22:40:59+00:00,15101499.0,454810.0,,31361.0,PT15M3S,hd,True,Friday,903.0,0
d8pJkuSp1iI,MrBeast,How Many Toy Cars Does It Take To Pull A Real Car?,"['toy', 'toy cars']",2018-05-04 22:08:58+00:00,41128193.0,767516.0,,27417.0,PT11M48S,hd,True,Friday,708.0,0
dFr5YQaQQdo,MrBeast,"I Gave $20,000 To People From An Ice Cream Truck",,2018-05-02 22:11:00+00:00,14730046.0,348936.0,,21473.0,PT13M42S,hd,True,Wednesday,822.0,0
xBLxMfO3pDw,MrBeast,$10000 Ice Sculpture Vs Flame,"['ice', 'flame']",2018-05-01 22:09:00+00:00,23784076.0,507794.0,,30766.0,PT15M9S,hd,True,Tuesday,909.0,0
d7QmQtNwhcU,MrBeast,"Can 1,000 Rolls Of Duct Tape Stop A Car??","['duck tape', 'car']",2018-04-30 22:09:00+00:00,26882496.0,551981.0,,25129.0,PT10M23S,hd,False,Monday,623.0,0
NZR4WEjpOQg,MrBeast,Winning A Game Of Fortnite In The Middle Of The Ocean,"['fortnite', 'ninja', 'winning fortnite game', 'battle royale', 'gaint', 'water slide', 'water', 'fortnite funny moments', 'fails', 'experiment']",2018-04-25 22:09:02+00:00,31387487.0,789482.0,,48538.0,PT10M15S,hd,False,Wednesday,615.0,0
vETSAZgfDP4,MrBeast,I Flew Using Only Balloons AND Leaf Blowers,"['balloons', 'leaf blowers']",2018-04-23 22:09:02+00:00,32603681.0,657700.0,,45381.0,PT11M18S,hd,False,Monday,678.0,0
zE3FLbpu9-Q,MrBeast,"I Donated $40,000 To A Random Twitch Fortnite Streamer (world record)","['twitch streamer', 'donating', 'fortnite', 'funny moments', 'ninja']",2018-04-21 21:07:02+00:00,24443257.0,633063.0,,29667.0,PT24M43S,hd,False,Saturday,1483.0,0
Izmibu7dxcs,MrBeast,Destroying My Friend's Car And Surprising Him With A New One,,2018-04-13 22:21:00+00:00,38909569.0,629373.0,,36429.0,PT15M12S,hd,False,Friday,912.0,0
2Pvt8awds44,MrBeast,Walking Up To Random People With 100 StormTroopers,"['experiment', 'prank', 'star wars', 'hacks', 'life hack', 'slime', 'giant', 'in real life', '5 minute crafts', 'diy']",2018-04-11 22:09:01+00:00,19451247.0,500282.0,,39425.0,PT10M4S,hd,False,Wednesday,604.0,0
n9BbAfbsyj0,MrBeast,"I Donated $10,000 If They Said This Word (Twitch Streamers)","['donating to twitch streamers', 'twitch streamers', 'twitch']",2018-04-04 22:19:00+00:00,20055039.0,557803.0,,22386.0,PT13M5S,hd,False,Wednesday,785.0,0
WZ2rYlVxt4g,MrBeast,"Giving My 4,000,000th Subscriber 4,000,000 Cookies",['cookies'],2018-04-02 22:09:01+00:00,13265817.0,344791.0,,25465.0,PT10M41S,hd,False,Monday,641.0,0
CWK6an4mYL0,MrBeast,"I Tipped Waitresses $20,000",['tipping waitresses 10000'],2018-03-30 21:09:03+00:00,14829402.0,355551.0,,20071.0,PT12M24S,hd,False,Friday,744.0,0
VwWV4JelEzY,MrBeast,Walking Into Random Stores With 100 Dinosaurs,"['100 dinosaurs', 'satire']",2018-03-22 22:43:02+00:00,33154951.0,897433.0,,45295.0,PT10M12S,hd,False,Thursday,612.0,0
koRKIlRQj4g,MrBeast,I Built A Mansion Using Only Cardboard Boxes,['box fort'],2018-03-20 22:50:00+00:00,25703866.0,577899.0,,24096.0,PT7M10S,hd,False,Tuesday,430.0,0
XKFKPQHdWRI,MrBeast,Breaking Glass Using Only Megaphones,['megaphones'],2018-03-17 22:22:47+00:00,54082605.0,1416374.0,,76448.0,PT9M12S,hd,False,Saturday,552.0,0
yuGEB4ZZdUQ,MrBeast,Tying My Shoes In Every State (World Record),,2018-03-16 22:09:02+00:00,18012026.0,454360.0,,42532.0,PT15M10S,hd,True,Friday,910.0,0
sg_XFT4K3N4,MrBeast,"I Dropped $20,000 From A Drone","['dropping 10000', 'mrbeast']",2018-03-08 00:13:02+00:00,7773880.0,249907.0,,17520.0,PT11M45S,hd,False,Thursday,705.0,0
szt8xabJoSo,MrBeast,"Donating $10,000 To Fortnite Streamers If They Win","['fortnite', 'twitch']",2018-03-03 23:21:02+00:00,11335641.0,274700.0,,15942.0,PT16M6S,hd,False,Saturday,966.0,0
Fbl3E_XCQfA,MrBeast,Trying To Fly Using Only Leaf Blowers,,2018-03-01 23:09:03+00:00,18342725.0,431166.0,,29340.0,PT13M10S,hd,False,Thursday,790.0,0
Pe3pGsCeYXg,MrBeast,"Giving 3,000,000 Pennies To My 3,000,000th Subscriber",['pennies'],2018-02-22 23:14:03+00:00,8767116.0,235403.0,,22374.0,PT10M10S,hd,False,Thursday,610.0,0
yzGmnjDFuZE,MrBeast,"I Donated $30,000 To My Favorite Twitch Streamer (ninja)","['twitch streamer', 'fortnite', 'ninja', 'myth']",2018-02-21 23:19:01+00:00,36706332.0,863785.0,,39384.0,PT11M17S,hd,False,Wednesday,677.0,0
op0N7axawJA,MrBeast,"I Gave $20,000 To Random Homeless People",['giving homeless people money'],2018-02-17 00:40:00+00:00,47511709.0,1323594.0,,74454.0,PT10M56S,hd,False,Saturday,656.0,0
l_huIWJBhJM,MrBeast,I Bought An Expensive Car Using Only $1 Bills,['buying car with $1'],2018-02-13 23:10:01+00:00,37442018.0,1084024.0,,36310.0,PT10M29S,hd,False,Tuesday,629.0,0
7ALCsEyn3mg,MrBeast,I Bought The World's Most Expensive Apps ($10k),"['apps', 'expensive apps', 'world record']",2018-02-08 23:35:00+00:00,27022806.0,768115.0,,25963.0,PT10M44S,hd,False,Thursday,644.0,0
CvMRiR4k49Y,MrBeast,We Delivered 100 Pizzas To Random Houses,['delivering pizzias'],2018-02-02 23:12:01+00:00,9151237.0,229183.0,,11320.0,PT10M3S,hd,False,Friday,603.0,0
g2rbhIB-ITM,MrBeast,"I Donated $30,000 To A Random Twitch Streamer (world record)","['giving random streamer 30k', 'twitch']",2018-01-28 00:11:02+00:00,32774881.0,1057871.0,,55803.0,PT18M26S,hd,False,Sunday,1106.0,0
nLpqZEAFnkE,MrBeast,I Bought A Car Using Only Pennies,['PENNIES'],2018-01-25 23:10:03+00:00,26455769.0,722866.0,,39467.0,PT12M8S,hd,False,Thursday,728.0,0
sirrTXiPFmw,MrBeast,I Bought One Snickers Bar From Every Walmart,['walmart'],2018-01-13 23:15:01+00:00,44762884.0,1129645.0,,72459.0,PT10M21S,hd,False,Saturday,621.0,0
nRkwuTOESCc,MrBeast,Donating Big Donations To Twitch Streamers!!!,['twitch streamers'],2018-01-11 22:37:00+00:00,27636406.0,582336.0,,37074.0,PT19M21S,hd,False,Thursday,1161.0,0
AS6WMS_Bemg,MrBeast,I Can't Believe I Found This Stuff On Amazon..,"['amazon', 'worst products']",2017-12-22 23:19:10+00:00,30966067.0,1201213.0,,24332.0,PT8M21S,hd,False,Friday,501.0,0
wMn8d7IeCYM,MrBeast,"Saying ""Keep Net Neutrality"" For 10 Hours",['net neutrality'],2017-12-17 20:37:34+00:00,2278101.0,82496.0,,9998.0,PT10H2S,hd,False,Sunday,36002.0,0
BMZP4CtphaU,MrBeast,Life Hacks You Need To Know,['life hacks'],2017-12-08 22:49:10+00:00,7358296.0,203217.0,,11034.0,PT10M4S,hd,False,Friday,604.0,0
ln9aLVd__8w,MrBeast,"Can 100,000 Pieces Of Paper Stop A Bullet?",,2017-12-06 22:46:59+00:00,25934369.0,485296.0,,57158.0,PT12M39S,hd,False,Wednesday,759.0,0
93s1JECSy60,MrBeast,"Giving My Mom $100,000 (Proudest Day Of My Life)","['Giving mom 100000', 'giving my mom', 'mom']",2017-12-02 21:10:08+00:00,31478976.0,1529435.0,,44544.0,PT12M25S,hd,False,Saturday,745.0,0
YR6Wh2Zy9jE,MrBeast,"2,256 Miles In One Uber Ride (World Record)","['ubering', 'world record', 'usa', 'ride sharing']",2017-10-28 22:30:00+00:00,42693810.0,1104287.0,,43632.0,PT10M16S,hd,False,Saturday,616.0,0
5PCxQSMOl3o,MrBeast,i'm really sorry,"[""i'm sorry""]",2017-10-26 21:30:00+00:00,5834944.0,206071.0,,10591.0,PT3M27S,hd,False,Thursday,207.0,0
5qzAVMe_SnM,MrBeast,Hi Me In Two Years (Made Two Years Ago),['hi me in two years'],2017-10-04 21:30:00+00:00,13617662.0,604305.0,,39385.0,PT1M50S,hd,False,Wednesday,110.0,0
zAAXW7ySu1k,MrBeast,"Tipping Uber Drivers $10,000","['tipping uber drivers', 'tipping pizzia delivery guys', 'uber']",2017-08-30 22:40:02+00:00,4622168.0,128085.0,,8375.0,PT12M37S,hd,False,Wednesday,757.0,0
sx5k8xd_VoU,MrBeast,Going To The Connor McGregor fight!,"['trump hotel', 'staying at the trump hotel', 'trump']",2017-08-28 20:31:04+00:00,6059480.0,230895.0,,11593.0,PT5M42S,hd,False,Monday,342.0,0
uotb9ZHnI2g,MrBeast,"Tipping Pizza Delivery Guys $10,000","['tipping pizza guys', 'tipping']",2017-08-23 21:44:24+00:00,22178154.0,695762.0,,40854.0,PT12M49S,hd,False,Wednesday,769.0,0
nPlqRbVFBHI,MrBeast,"Microwaving my iPhone, what happens next might shock you..","['toy car review', 'Microwaving my iPhone', 'iphone', 'life']",2017-08-20 19:37:51+00:00,2749182.0,124027.0,,8824.0,PT6M6S,hd,False,Sunday,366.0,0
_FX6rml2Yjs,MrBeast,"Saying Logan Paul 100,000 Times","['logan paul vlog', 'logan paul', 'logan', 'paul', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'logan paul roommate', 'logan paul evan', 'dwarf mamba', 'expensive rolex']",2017-08-19 14:00:58+00:00,23214350.0,928246.0,,111298.0,PT17H6M7S,hd,False,Saturday,61567.0,0
kupaqq-xJ_8,MrBeast,"Donating $10,000 To Random Twitch Streamers","['vlog', 'BIGGEST', 'Twitch', 'Donations', 'All time', 'Ever', 'Funny', 'Top 5']",2017-08-15 19:20:09+00:00,10811045.0,226849.0,,17987.0,PT16M12S,hd,False,Tuesday,972.0,0
Er6QUQZbv0w,MrBeast,Breaking The Law,"['Hey America', ""You Don't Own Me"", 'mrbeast', 'meme', 'meme compilation', 'family friendly', 'fun']",2017-07-09 21:20:50+00:00,32040230.0,841083.0,,34498.0,PT3M57S,hd,False,Sunday,237.0,0
4KVmSG6KS2k,MrBeast,"Giving Homeless People $1,000 (Not Clickbait)","['vlog', 'vlogs', 'vlogger', 'vlogging', 'comedy', 'cash', 'money', 'homeless', 'giving homeless man $1000']",2017-06-28 22:00:02+00:00,6542150.0,227884.0,,19398.0,PT8M47S,hd,False,Wednesday,527.0,0
Lx9fRu5ehFo,MrBeast,We Are Better Than Dude Perfect,"['dude perfect', 'dude perfect stereotypes', 'dude perfect water bottle flip', 'bottle flip', 'water bottle flip', 'dude perfect bottle flip', 'dude perfect basketball', 'dp', 'dude perfect world record', 'edition', 'nerf', 'trick shots', 'trick shot', 'family', 'ping pong', 'bowling', 'clean', 'family friendly', 'bubble wrap', 'soccer', 'football', 'spinner', 'spinners', 'fidget spinners', 'dude', 'tricks', 'fad', 'trend', 'pg', 'jake paul']",2017-06-24 18:40:12+00:00,26084867.0,666245.0,,38885.0,PT2M37S,hd,False,Saturday,157.0,0
KcsRxHwGz7A,MrBeast,Every Challenge I've Ever Done,"['counting to 100000', 'reading the bee movie script', 'reading the entire dictionary', 'counting to 200000', ""watching it's everyday bro for 10 hours"", ""watching dance till you're dead for 10 hours""]",2017-06-23 18:31:22+00:00,902694.0,29025.0,,4646.0,PT23H48M6S,sd,False,Friday,85686.0,0
ZJwX2jTXWwQ,MrBeast,Watching It's Everyday Bro For 10 Hours Straight,"['Jake', 'Paul', 'logan', 'paul', 'funny', 'wow', 'crazy', 'vlog', 'adventure', 'disney', 'channel', 'girls', 'vine', 'hot', 'cool', 'fun', 'team', '10', 'alissa', 'violet', 'lucas', 'marcus', 'dobre', 'actor', 'star', 'daily', 'brothers', 'bizaardvark', 'tv', 'los', 'angeles', 'hollywood', 'sexy', 'comedy', 'skits', 'instagram', 'facebook', 'logang', 'jakepaulers', 'family', 'friendly', 'pg', 'kids', 'tai', 'lopez', 'its', 'everyday', 'bro', 'music', 'video', 'cinematography', 'editing', 'musical', 'track', 'rap', 'rnb', 'trap', 'producer', 'feat', 'explicit', '10 hours']",2017-06-17 21:06:02+00:00,28081154.0,824752.0,,71194.0,PT10H11S,hd,False,Saturday,36011.0,0
N_GMakKf7G4,MrBeast,"Giving A Random Homeless Man $10,000","['vlog', 'vlogs', 'vlogger', 'vlogging', 'comedy', 'cash', 'money', 'homeless']",2017-06-15 23:10:02+00:00,11005605.0,554427.0,,34390.0,PT10M2S,hd,False,Thursday,602.0,0
63gyUQ_JeOE,MrBeast,Toothpaste Life Hacks YOU SHOULD KNOW,"['Creative', 'Useful life hack', 'life hack of Toothpaste', 'You should Know', 'how to make', 'creative ideas', 'experiments', 'Toothpaste', 'LIFE HACK', 'Life', 'Hack', 'How', 'To Make', 'Awesome Ideas', 'Ideas', 'Smartphone Hacks', 'Smartphone', 'HACK', '6 Toothpaste Life Hacks', 'how to do', 'dit', 'do it yourself', 'easy', 'simple', 'simple life hacks', 'life', 'hacks', 'simple hacks', 'toothpaste hacks', 'toothpaste life hacks', 'tooth paste', 'tooth paste life hacks', 'amazing life hacks', 'toothpaste uses', 'addyology', 'YOU SHOULD KNOW', 'EASY', 'BASIC']",2017-06-13 22:30:01+00:00,19738290.0,504405.0,,15621.0,PT4M37S,hd,False,Tuesday,277.0,0
IZVbzNRUlQI,MrBeast,"Reading The Longest English Word (190,000 Characters)","['longest english word', 'reading the longest word ever', 'longest word ever']",2017-06-02 22:00:01+00:00,35498899.0,824616.0,,59413.0,PT1H54M49S,hd,False,Friday,6889.0,0
8D3vI1615K4,MrBeast,Fidget Spinner Vs Face (Legit Had To Get Stitches),"['Top 10 Rarest Fidget Spinners YOU WONT BELIEVE EXIST!', ""What's inside a Fidget Spinner?"", 'Floating Fidget Spinner', 'BEST FIDGET SPINNERS (SUPER RARE!)', '1000mph FIDGET SPINNER VS iPHONE!', '5 Fidget Spinner Toys vs Fruit Ninja', 'Tanner Fox', 'fidget spinner hack', 'glow in the dark', '2017', 'best fidget spinner', 'lifehack', 'Fidget Spinner', 'FLOATING FIDGET SPINNER', 'Fidget Spinner Toys', 'Mastersaint', 'Durv', 'Top 5 Best', '$5 FIDGET SPINNER', 'DIAMOND FIDGET SPINNER', '1000 ULTIMATE FIDGET SPINNER']",2017-05-02 23:30:00+00:00,43064012.0,1656039.0,,90015.0,PT7M7S,hd,False,Tuesday,427.0,0
igVcy5dtN80,MrBeast,Grilling A Microwave Microwaving A Microwave Microwaving A Toaster Toasting An Iphone Watching Micro,,2017-03-30 22:10:41+00:00,2066132.0,71494.0,,5109.0,PT3M8S,hd,False,Thursday,188.0,0
dEOlvTqYUNo,MrBeast,#1 MOST INSANE MAGNET LIFE HACK EVER,"['Life Hacks', 'Tricks', 'Tests', 'Ways', 'Experiments', 'Life Hack', 'Trick', 'Test', 'Way', 'Experiment', '10 LIFE HACKS WITH MAGNETS', '10 LIFE HACKS', 'WITH MAGNETS', 'MAGNETS', '5 Neodymium Magnets Life Hacks', '6 Amazing Lifehacks with Magnets', 'Amazing life hacks with Magnets', 'Top 10 Life Hacks With MAGNETS', 'Life Hacks With Magnets!', '10 Awesome Magnet tricks']",2017-03-24 21:40:17+00:00,26248954.0,527541.0,,18449.0,PT5M23S,hd,False,Friday,323.0,0
AS5CxLCWq-Q,MrBeast,Watching Dance Till You're Dead For 10 Hours,"['dance', 'till', 'youre', 'dead', 'remix', 'meme', 'vine', 'brasil', 'dancing', 'dog', 'heads', 'will', 'roll', 'phteven', 'hocking', ""dance till you're dead"", '10 hours', ""dance till you're dead 10 hours""]",2017-03-21 22:40:12+00:00,53223609.0,2592888.0,,,PT10H1S,hd,False,Tuesday,36001.0,0
jtOalDNVrKM,MrBeast,I Can't Break My Strange Addiction,"['tlc uk', 'tlc', 'reality tv', 'strange', 'addiction', 'disorders', 'mental', 'help', 'health', 'reality tv series', 'my strange addiction', 'paint drinking', 'unhealthy habit', 'paint pens', 'weird habits', 'drinking chemicals', 'heather drinks paint', 'my strange addiction full episodes', 'my strange addiction tv show', 'toxic', 'My Strange Addiction (TV Program)', 'Addiction (Quotation Subject)', 'Reality Television (TV Genre)', 'objectophilia', 'odd', 'weird', 'gross', 'funny', 'love', 'object']",2017-03-19 21:45:07+00:00,1882174.0,95170.0,,9136.0,PT4M45S,hd,False,Sunday,285.0,0
dDYP56hEYF0,MrBeast,OMG! INSANE CUP FORT,"['red cup fort', 'insane red cup fort', 'mrbeast dares', 'crazy cup fort', 'itsyeboi', 'diy', 'giant', 'cup', '1000 cups', '10000 cups', '100 cups', 'cups prank', 'toilet paper fort', 'water bottle fort', '24 hour fort']",2017-03-14 22:40:01+00:00,4118304.0,96714.0,,9434.0,PT5M9S,hd,False,Tuesday,309.0,0
pJSbLk-Iixc,MrBeast,Savage Level 9000,"['Hey America', ""You Don't Own Me"", 'mrbeast', 'meme', 'meme compilation']",2017-03-08 23:10:06+00:00,7307203.0,322705.0,,21019.0,PT2M1S,hd,False,Wednesday,121.0,0
iengNekeTNo,MrBeast,Reading The Youtube Terms Of Service,"['reading the youtube terms of service', 'youtube terms of service', 'terms of service change', 'youtube service', 'counting to 100000']",2017-03-07 23:10:02+00:00,538557.0,19319.0,,3665.0,PT25M57S,hd,False,Tuesday,1557.0,0
rqUvnLPvbrM,MrBeast,Reacting To The Reaction Of The Reaction To The Reaction Of The Reaction Of The Reaction To The Reac,"['reacting to the reaction of the reaction', 'reacting to the reaction', 'reacting', 'mrbeast worst intros', 'reacting to reacting']",2017-02-22 00:00:04+00:00,7669626.0,324931.0,,25722.0,PT33M29S,hd,False,Wednesday,2009.0,0
9CVwXBYVqVk,MrBeast,"Counting To 200,000 (Road To A Mil)","['counting to 200000', 'counting to 100000 in one video', 'road to a mil', 'mrbeast', 'worst intros on youtube']",2017-02-18 00:00:03+00:00,3878893.0,151453.0,,19441.0,PT23H34M38S,sd,False,Saturday,84878.0,0
i8pmk5xnO2s,MrBeast,Microwaving Dry Ice (Microwave Explodes),"['microwaving dry ice', 'microwaving a football', 'microwaving a microwave']",2017-02-09 22:29:35+00:00,3326873.0,97149.0,,6216.0,PT6M3S,hd,False,Thursday,363.0,0
xWcldHxHFpo,MrBeast,"I Counted To 100,000!","['counting to 100k', 'counting to 10000', 'counting to 10k', 'counting to one hundred thousand', 'counting for a day']",2017-01-09 00:00:39+00:00,30085745.0,1429467.0,,126446.0,PT23H48M7S,sd,False,Monday,85687.0,0
YH1-fDzHHpo,MrBeast,we are number one but every one is a bad intro,"['we are number one', 'we', 'are', 'number', 'one', 'robbie rotten', 'rotten', 'robbie', 'lazy', 'town', 'but every one is replaces', 'but every one is replaced', 'with', 'carl', 'weezer', 'carl weezer', 'who did you expect? sportaflop?', 'punpun', 'punpunia', 'ytp', 'funny', 'edit', 'youtube', 'meme', 'memes', 'short', 'We Are Number One', 'LazyTown', 'look at this net', 'Robbie Rotten', 'content aware']",2016-12-25 00:00:00+00:00,1967827.0,56443.0,,8449.0,PT3M41S,hd,False,Sunday,221.0,0
ntlG5XgYg4k,MrBeast,Microwaving A Microwave Microwaving A Toaster,"['microwaving a microwave', 'micrwaving a bannana', 'microwaving bleach', 'microwaving spoon', 'microwaving an egg', 'microwaving mirror', 'microwaving a lava lamp', 'micrwaving', 'microwaving']",2016-12-23 00:00:04+00:00,4907354.0,88990.0,,15391.0,PT14M20S,hd,False,Friday,860.0,0
Qy17S3g8ZuY,MrBeast,HOW TO UNLOCK ANY IPHONE WITHOUT THE PASSCODE,"['iphone', 'iphone hack', 'iphone 7', 'unlock iphone', 'iphone tricks', 'life hacks', 'bypass', 'how to unlock iphone without passcode', 'ios 10', 'cool iphone tricks', 'lockscreen bypass', 'how to unlock any iphone for free', 'unlock', 'passcode', 'theprogamerjay', 'hack into iphone', 'apple', 'ios', 'top 10', 'iphone 6', 'tips', 'tricks', 'features', 'iphone tips', 'secrets', 'tutorial', 'hack', 'unlock iphone without password', 'salty', 'how to unlock any iphone', 'no passcode', 'drop test', 'new', 'trending', 'viral', 'iphone 8', 'worst intros']",2016-12-21 02:00:00+00:00,22941186.0,583279.0,,34422.0,PT8M51S,hd,False,Wednesday,531.0,0
PJyWmlWNor8,MrBeast,WHY DO THEY SELL THIS ON AMAZON?,"['WHY DO THEY SELL THIS ON AMAZON?', 'worst products on amazon', 'funny amazon products', 'amazon go', 'amazon store', 'strange things on amazon', 'weird amazon products', 'weird stuff you can buy online', 'amazon']",2016-12-18 02:00:04+00:00,8763060.0,724492.0,,15904.0,PT10M12S,hd,False,Sunday,612.0,0
KzwTYZ2W3ZA,MrBeast,Microwaving A Microwave,"['Microwaving A Microwave', 'blowing up a microwave', 'microwaving bleach', 'microwaving spoon', 'microwaving an egg', 'microwaving banana']",2016-12-09 02:45:18+00:00,11489092.0,436711.0,,42060.0,PT10M4S,hd,False,Friday,604.0,0
9fa_JYTPZ2Y,MrBeast,IF YOU ONLY SEE ORANGE YOU'RE COLOR BLIND,"['IF YOU ONLY SEE ORANGE YOU ARE COLOR BLIND', 'theprogamerjay', 'color blind', 'top 10', 'viral', 'progamerjay', 'color blind test', 'color', 'blind', 'I am color blind', 'orange color blind']",2016-12-05 02:21:43+00:00,1810810.0,93892.0,,7803.0,PT3M53S,hd,False,Monday,233.0,0
t1BWMa8btIw,MrBeast,I Mailed Myself IN A BOX & it REALLY WORKED! (Human Mail Challenge),"['I mailed myself in a box', 'I mailed myself', 'human mail challenge', '24 hour cardboard box', 'human mail', '24 overnight challenge', 'dare beast', 'ricegum mail', 'getting shipped', 'dared to mail myself', 'mailing in box']",2016-11-30 02:31:18+00:00,16320907.0,456580.0,,17799.0,PT5M41S,hd,False,Wednesday,341.0,0
2O8wta4FsD4,MrBeast,STUPIDEST PERSN ON EART (Really Dumb),"['stupidest person ever', 'dumbest person ever', 'stupidest person on earth', 'biggest retard ever', 'replying to comments like a retard', 'this person is stupid', 'idiot']",2016-11-28 00:01:52+00:00,2512051.0,185750.0,,12807.0,PT5M26S,hd,False,Monday,326.0,0
dSDBr0WjrwQ,MrBeast,"Reading The Entire Bee Movie Script But Everytime They Say ""Bee"" I Repeat All the Previous Bees","['reading the bee movie script', 'bee movie', 'The entire bee movie but every time they say bee it gets faster', 'reading the bee movie', 'bee', 'repeating bee', 'mrbeast wrost intros', 'bee movie script']",2016-11-25 01:43:37+00:00,10920867.0,217339.0,,12460.0,PT1H30M59S,hd,False,Friday,5459.0,0
DbC9CauTXoM,MrBeast,THE WORST THINGS EVER TO EXIST,"['THE WORST THINGS EVER TO EXIST', 'things I hate', 'mrbeast', 'worst intros on youtube', 'I hate this', 'I hate everything', 'theprogamerjay', 'hate', 'worst things ever']",2016-11-19 00:40:47+00:00,3752645.0,330297.0,,18955.0,PT5M18S,hd,False,Saturday,318.0,0
yhNcDBnQsEY,MrBeast,BLOWING UP $1000 KEYBOARD *RIP WALLET*,"['blowing up $1000 keyboard', 'blowing up keyboard', 'sojourner keyboard', '$1000 keyboard', 'rip keyboard']",2016-11-11 23:02:10+00:00,3860101.0,228903.0,,5050.0,PT5M16S,hd,False,Friday,316.0,0
Wyyqz3OxB5c,MrBeast,MY $1000 KEYBOARD CHANGED MY LIFE,"['$1000 keyboard', 'this keyboard is amazing', 'it changed my life', '$1000 keyboard changed my life']",2016-11-03 21:32:53+00:00,13407080.0,357587.0,,8165.0,PT3M33S,hd,False,Thursday,213.0,0
KO8B2kw_Jxs,MrBeast,I BOUGHT A 1000$ KEYBOARD,"['sojourner keyboard', '1000 dollar keyboard', 'most expensive keyboard', 'expensive keyboard', 'keyboard', 'mrbeast', 'worst intros', 'like or get pied']",2016-10-25 21:06:50+00:00,1590189.0,37938.0,,2833.0,PT6M21S,hd,False,Tuesday,381.0,0
NEDPgQYhbqs,MrBeast,IF ONLINE ADS WERE REAL,"['if online ads were real', 'you are the 1000 visitor to this site', 'free ipad', 'grow your', 'free money', 'mrbeast', 'worst intros', 'mrbeast worst intros', 'online ads', 'online ads scams']",2016-10-16 20:30:00+00:00,9869763.0,584781.0,,18419.0,PT4M36S,hd,False,Sunday,276.0,0
DpIvW6av0pI,MrBeast,IT FINALLY CAME IN THE MAIL,"['silver play button', 'mrbeast silver play button', 'how to get silver play button', 'silver play', '100k subs reward', '100k subscribers', 'mrbeast', 'like or die']",2016-10-10 21:05:39+00:00,314360.0,11024.0,,1311.0,PT5M33S,hd,False,Monday,333.0,0
RPcXg2-0ejw,MrBeast,Bleach Bottle Flips (COP CALLED),"['bleach bottle trickshots', 'bleach trickshots', 'epic bleach trickshots', 'bleach trickshots cops called', 'bleach trickshots gone wrong', 'epic water bottle trickshots', 'water bottle flips', 'bleach bottle flips']",2016-10-09 20:06:23+00:00,1217997.0,55410.0,,3155.0,PT4M43S,hd,False,Sunday,283.0,0
jhYG5BStQSk,MrBeast,Hi Me In A Year (Scheduled Uploaded A Year Ago),['Hi Me In A Year'],2016-10-04 21:00:01+00:00,1583191.0,52449.0,,4665.0,PT1M59S,hd,False,Tuesday,119.0,0
wTIPpjUgAFE,MrBeast,Epic New Gaming And Youtube Setup 2016,"['insane gaming setup 2016', 'insane youtube setup 2016', 'Insane New Gaming And Youtube Setup', 'insane setup tour', 'gaming setup build', 'best gaming setup']",2016-09-30 22:32:04+00:00,395235.0,14679.0,,979.0,PT5M,hd,False,Friday,300.0,0
Fzh65vCyHWQ,MrBeast,24 HOUR EXPLOSION GIVEAWAY! WIN GIFTCARDS,"['24 hour explosion montage', 'epic explosion montage', 'explosion montage', 'mrbeast worst intros', 'worst intros on youtube', 'brain cells repairer', 'like or die']",2016-09-05 22:31:58+00:00,755429.0,33613.0,,4686.0,P1DT2S,hd,False,Monday,86402.0,0
vBp0bzVr09s,MrBeast,LISTENING TO OLD VOICEMAILS FOR THE FIRST TIME,"['listening to old voicemails for the first time', 'listening to old voicemails', 'old voicemails', 'listening to voicemails']",2016-08-28 21:00:01+00:00,339389.0,10970.0,,1041.0,PT5M13S,hd,False,Sunday,313.0,0
AXjdI_LHWJU,MrBeast,GAMBLING MONEY WITH SCRATCH OFF TICKETS,['GAMBLING MONEY WITH SCRATCH OFF TICKETS'],2016-08-26 22:30:01+00:00,3044002.0,59271.0,,3482.0,PT7M56S,hd,False,Friday,476.0,0
